page,sn,code,descr,qty,uom,uc,tc,brand_clean,coo_clean
9,217,29MM,HOLLOW PUNCH تكساك شيوخت كبنس,10.0,EA,75.0,750.0,COCACO,GERMANY
9,218,50MM,HOLLOW PUNCH تكساك شيوخت كبنس,13.0,EA,220.0,2860.0,COCACO,GERMANY
9,219,48MM,HOLLOW PUNCH تكساك شيوخت كبنس,24.0,EA,210.0,5040.0,COCACO,GERMANY
9,220,49MM,HOLLOW PUNCH تكساك شيوخت كبنس,2.0,EA,210.0,420.0,COCACO,GERMANY
9,221,50MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,220.0,220.0,COCACO,GERMANY
9,222,47MM,HOLLOW PUNCH تكساك شيوخت كبنس,3.0,EA,185.0,555.0,COCACO,GERMANY
9,223,45MM,HOLLOW PUNCH تكساك شيوخت كبنس,16.0,EA,160.0,2560.0,COCACO,GERMANY
9,224,44MM,HOLLOW PUNCH تكساك شيوخت كبنس,5.0,EA,155.0,775.0,COCACO,GERMANY
9,225,41MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,138.0,138.0,COCACO,GERMANY
9,226,6MM,HOLLOW PUNCH تكساك شيوخت كبنس,80.0,EA,12.0,960.0,COCACO,GERMANY
9,227,7MM,HOLLOW PUNCH تكساك شيوخت كبنس,10.0,EA,12.0,120.0,COCACO,GERMANY
9,228,9MM,HOLLOW PUNCH تكساك شيوخت كبنس,10.0,EA,15.0,150.0,COCACO,GERMANY
9,229,15MM,HOLLOW PUNCH تكساك شيوخت كبنس,2.0,EA,22.0,44.0,COCACO,GERMANY
9,230,36MM,HOLLOW PUNCH تكساك شيوخت كبنس,2.0,EA,105.0,210.0,COCACO,GERMANY
9,231,32MM,HOLLOW PUNCH تكساك شيوخت كبنس,4.0,EA,82.0,328.0,COCACO,GERMANY
9,232,39MM,HOLLOW PUNCH تكساك شيوخت كبنس,3.0,EA,125.0,375.0,COCACO,GERMANY
9,233,45MM,HOLLOW PUNCH تكساك شيوخت كبنس,2.0,EA,160.0,320.0,COCACO,GERMANY
9,234,6MM,HOLLOW PUNCH تكساك شيوخت كبنس,10.0,EA,14.0,140.0,COCACO,GERMANY
9,235,3MM,HOLLOW PUNCH تكساك شيوخت كبنس,50.0,EA,14.0,700.0,COCACO,GERMANY
9,236,4MM,HOLLOW PUNCH تكساك شيوخت كبنس,20.0,EA,14.0,280.0,COCACO,GERMANY
9,237,10MM,HOLLOW PUNCH تكساك شيوخت كبنس,40.0,EA,16.0,640.0,COCACO,GERMANY
9,238,46MM,HOLLOW PUNCH تكساك شيوخت كبنس,2.0,EA,170.0,340.0,COCACO,GERMANY
9,239,47MM,HOLLOW PUNCH تكساك شيوخت كبنس,11.0,EA,185.0,2035.0,COCACO,GERMANY
9,240,43MM,HOLLOW PUNCH تكساك شيوخت كبنس,20.0,EA,140.0,2800.0,COCACO,GERMANY
9,241,46MM,HOLLOW PUNCH تكساك شيوخت كبنس,20.0,EA,170.0,3400.0,COCACO,GERMANY
9,242,43MM,HOLLOW PUNCH تكساك شيوخت كبنس,20.0,EA,140.0,2800.0,COCACO,GERMANY
10,243,49MM,HOLLOW PUNCH تكساك شيوخت كبنس,3.0,EA,185.0,555.0,COCACO,GERMANY
10,244,41MM,HOLLOW PUNCH تكساك شيوخت كبنس,8.0,EA,135.0,1080.0,COCACO,GERMANY
10,245,39MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,125.0,125.0,COCACO,GERMANY
10,246,44MM,HOLLOW PUNCH تكساك شيوخت كبنس,4.0,EA,155.0,620.0,COCACO,GERMANY
10,247,45MM,HOLLOW PUNCH تكساك شيوخت كبنس,4.0,EA,160.0,640.0,COCACO,GERMANY
10,248,39MM,HOLLOW PUNCH تكساك شيوخت كبنس,19.0,EA,125.0,2375.0,COCACO,GERMANY
10,249,17MM,HOLLOW PUNCH تكساك شيوخت كبنس,27.0,EA,22.0,594.0,COCACO,GERMANY
10,250,11MM,HOLLOW PUNCH تكساك شيوخت كبنس,8.0,EA,16.0,128.0,COCACO,GERMANY
10,251,40MM,HOLLOW PUNCH تكساك شيوخت كبنس,14.0,EA,135.0,1890.0,COCACO,GERMANY
10,252,37MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,110.0,110.0,COCACO,GERMANY
10,253,21MM,HOLLOW PUNCH تكساك شيوخت كبنس,3.0,EA,40.0,120.0,COCACO,GERMANY
10,254,15MM,HOLLOW PUNCH تكساك شيوخت كبنس,24.0,EA,21.0,504.0,COCACO,GERMANY
10,255,46MM,HOLLOW PUNCH تكساك شيوخت كبنس,14.0,EA,170.0,2380.0,COCACO,GERMANY
10,256,44MM,HOLLOW PUNCH تكساك شيوخت كبنس,21.0,EA,155.0,3255.0,COCACO,GERMANY
10,257,29MM,HOLLOW PUNCH تكساك شيوخت كبنس,8.0,EA,75.0,600.0,COCACO,GERMANY
10,258,23MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,46.0,46.0,COCACO,GERMANY
10,259,29MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,75.0,75.0,COCACO,GERMANY
10,260,37MM,HOLLOW PUNCH تكساك شيوخت كبنس,11.0,EA,110.0,1210.0,COCACO,GERMANY
10,261,31MM,HOLLOW PUNCH تكساك شيوخت كبنس,20.0,EA,80.0,1600.0,COCACO,GERMANY
10,262,23MM,HOLLOW PUNCH تكساك شيوخت كبنس,25.0,EA,46.0,1150.0,COCACO,GERMANY
10,263,18MM,HOLLOW PUNCH تكساك شيوخت كبنس,50.0,EA,35.0,1750.0,COCACO,GERMANY
10,264,39MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,125.0,125.0,COCACO,GERMANY
10,265,13MM,HOLLOW PUNCH تكساك شيوخت كبنس,16.0,EA,22.0,352.0,COCACO,GERMANY
10,266,10MM,HOLLOW PUNCH تكساك شيوخت كبنس,11.0,EA,20.0,220.0,COCACO,GERMANY
10,267,19MM,HOLLOW PUNCH تكساك شيوخت كبنس,31.0,EA,35.0,1085.0,COCACO,GERMANY
10,268,7MM,HOLLOW PUNCH تكساك شيوخت كبنس,40.0,EA,15.0,600.0,COCACO,GERMANY
10,269,6MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,15.0,15.0,COCACO,GERMANY
10,270,18MM,HOLLOW PUNCH تكساك شيوخت كبنس,19.0,EA,33.0,627.0,COCACO,GERMANY
10,271,22MM,HOLLOW PUNCH تكساك شيوخت كبنس,14.0,EA,43.0,602.0,COCACO,GERMANY
10,272,37MM,HOLLOW PUNCH تكساك شيوخت كبنس,12.0,EA,110.0,1320.0,COCACO,GERMANY
10,273,34MM,HOLLOW PUNCH تكساك شيوخت كبنس,7.0,EA,89.0,623.0,COCACO,GERMANY
10,274,20MM,HOLLOW PUNCH تكساك شيوخت كبنس,8.0,EA,36.0,288.0,COCACO,GERMANY
10,275,31MM,HOLLOW PUNCH تكساك شيوخت كبنس,3.0,EA,80.0,240.0,COCACO,GERMANY
11,276,27MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,69.0,69.0,COCACO,GERMANY
11,277,38MM,HOLLOW PUNCH تكساك شيوخت كبنس,5.0,EA,120.0,600.0,COCACO,GERMANY
11,278,16MM,HOLLOW PUNCH تكساك شيوخت كبنس,25.0,EA,28.0,700.0,COCACO,GERMANY
11,279,3MM,HOLLOW PUNCH تكساك شيوخت كبنس,33.0,EA,15.0,495.0,COCACO,GERMANY
11,280,12MM,HOLLOW PUNCH تكساك شيوخت كبنس,56.0,EA,20.0,1120.0,COCACO,GERMANY
11,281,36MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,105.0,105.0,COCACO,GERMANY
11,282,35MM,HOLLOW PUNCH تكساك شيوخت كبنس,4.0,EA,93.0,372.0,COCACO,GERMANY
11,283,40MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,135.0,135.0,COCACO,GERMANY
11,284,40MM,HOLLOW PUNCH تكساك شيوخت كبنس,8.0,EA,135.0,1080.0,COCACO,GERMANY
11,285,33MM,HOLLOW PUNCH تكساك شيوخت كبنس,14.0,EA,82.0,1148.0,COCACO,GERMANY
11,286,36MM,HOLLOW PUNCH تكساك شيوخت كبنس,11.0,EA,105.0,1155.0,COCACO,GERMANY
11,287,14MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,25.0,25.0,COCACO,GERMANY
11,288,32MM,HOLLOW PUNCH تكساك شيوخت كبنس,8.0,EA,82.0,656.0,COCACO,GERMANY
11,289,18MM,HOLLOW PUNCH تكساك شيوخت كبنس,5.0,EA,33.0,165.0,COCACO,GERMANY
11,290,41MM,HOLLOW PUNCH تكساك شيوخت كبنس,7.0,EA,135.0,945.0,COCACO,GERMANY
11,291,42MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,135.0,135.0,COCACO,GERMANY
11,292,10MM,HOLLOW PUNCH تكساك شيوخت كبنس,84.0,EA,18.0,1512.0,COCACO,GERMANY
11,293,6MM,HOLLOW PUNCH تكساك شيوخت كبنس,16.0,EA,15.0,240.0,COCACO,GERMANY
11,294,21MM,HOLLOW PUNCH تكساك شيوخت كبنس,14.0,EA,40.0,560.0,COCACO,GERMANY
11,295,4MM,HOLLOW PUNCH تكساك شيوخت كبنس,23.0,EA,15.0,345.0,COCACO,GERMANY
11,296,17MM,HOLLOW PUNCH تكساك شيوخت كبنس,21.0,EA,30.0,630.0,COCACO,GERMANY
11,297,10MM,HOLLOW PUNCH تكساك شيوخت كبنس,27.0,EA,18.0,486.0,COCACO,GERMANY
11,298,"11/32""",HOLLOW PUNCH تكساك شيوخت كبنس,12.0,EA,16.0,192.0,COCACO,GERMANY
11,299,33MM,HOLLOW PUNCH تكساك شيوخت كبنس,12.0,EA,82.0,984.0,COCACO,GERMANY
11,300,22MM,HOLLOW PUNCH تكساك شيوخت كبنس,10.0,EA,43.0,430.0,COCACO,GERMANY
11,301,19MM,HOLLOW PUNCH تكساك شيوخت كبنس,2.0,EA,35.0,70.0,COCACO,GERMANY
11,302,17MM,HOLLOW PUNCH تكساك شيوخت كبنس,10.0,EA,30.0,300.0,COCACO,GERMANY
11,303,35MM,HOLLOW PUNCH تكساك شيوخت كبنس,3.0,EA,93.0,279.0,COCACO,GERMANY
11,304,36MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,105.0,105.0,COCACO,GERMANY
11,305,10MM,HOLLOW PUNCH تكساك شيوخت كبنس,10.0,EA,18.0,180.0,COCACO,GERMANY
11,306,21MM,HOLLOW PUNCH تكساك شيوخت كبنس,14.0,EA,40.0,560.0,COCACO,GERMANY
11,307,34MM,HOLLOW PUNCH تكساك شيوخت كبنس,9.0,EA,89.0,801.0,COCACO,GERMANY
11,308,34MM,HOLLOW PUNCH تكساك شيوخت كبنس,7.0,EA,89.0,623.0,COCACO,GERMANY
12,309,37MM,HOLLOW PUNCH تكساك شيوخت كبنس,5.0,EA,110.0,550.0,COCACO,GERMANY
12,310,27MM,HOLLOW PUNCH تكساك شيوخت كبنس,12.0,EA,69.0,828.0,COCACO,GERMANY
12,311,8MM,"5/16""",115.0,EA,15.0,1725.0,COCACO,GERMANY
12,312,33MM,HOLLOW PUNCH تكساك شيوخت كبنس,1.0,EA,82.0,82.0,COCACO,GERMANY
12,313,17MM,HOLLOW PUNCH تكساك شيوخت كبنس,36.0,EA,30.0,1080.0,COCACO,GERMANY
12,314,5MM,HOLLOW PUNCH تكساك شيوخت كبنس,70.0,EA,15.0,1050.0,COCACO,GERMANY
12,315,9MM,HOLLOW PUNCH تكساك شيوخت كبنس,30.0,EA,15.0,450.0,COCACO,GERMANY
12,316,41MM,HOLLOW PUNCH تكساك شيوخت كبنس,13.0,EA,135.0,1755.0,COCACO,GERMANY
12,317,1709.025,PINCH OFF PLIER ةقانخ ةدارز,77.0,EA,65.0,5005.0,COCACO,GERMANY
12,318,17885 0000,lazy tongue ةتسوس ماشرب ةيدارز,10.0,EA,175.0,1750.0,COCACO,GERMANY
12,319,15405 3201,"FEELER GAUGE 12"" ةصوب 12 ترييف",20.0,SET,120.0,2400.0,COCACO,GERMANY
12,2396,PHTESTER10,COLEPARMER حلاملاا زاهج,1.0,EA,450.0,450.0,COLEPARME,USA
12,2355,6700001,ر 2m-WOODEN ءام ناترم,71.0,EA,20.0,1420.0,COOPER,USA
12,2356,6700025,ر 1m-WOODEN ءام ناترم,12.0,EA,20.0,240.0,COOPER,USA
12,2357,6700023,ر 2M-WOODEN ءام ناترم,3.0,EA,30.0,90.0,COOPER,USA
12,2358,43361,,3.0,EA,45.0,135.0,COOPER,USA
12,2595,120982020,"RATCHETDOWN,2000KG,6M,35MM دش مازخ",18.0,EA,150.0,2700.0,COOPER,USA
12,2572,crosby,"D-SHACKLE 17T,1.1/2""لكاش ىد",10.0,EA,420.0,4200.0,CROSBY,USA
12,2573,crosby,"D-SHACKLE 8.1/2 TON,1""لكاش ىد",16.0,EA,165.0,2640.0,CROSBY,USA
12,2574,crosby,"D-SHACKLE 3/4"" لكاش ىد",3.0,EA,145.0,435.0,CROSBY,USA
12,2575,crosby,"D-SHACKLE 25T,1.3/4""لكاش ىد",4.0,EA,624.0,2496.0,CROSBY,USA
12,2576,crosby,"D-SHACKLE 12TON,1.1/4""",35.0,EA,249.0,8715.0,CROSBY,USA
12,2577,crosby,"EYE BOLT 1.1/2""عفر رامسم",1.0,EA,245.0,175.0,CROSBY,USA
12,2578,crosby,"EYE BOLT 3/8""عفر رامسم",16.0,EA,18.0,30.0,CROSBY,USA
12,2579,crosby,"EYE BOLT 1/4""عفر رامسم",15.0,EA,18.0,18.0,CROSBY,USA
12,2580,crosby,"EYE BOLT 3/16""عقر رامسم",11.0,EA,18.0,45.0,CROSBY,USA
12,2581,crosby,EYE BOLT Mعفر رامسم12,4.0,EA,45.0,35.0,CROSBY,USA
12,2582,crosby,"EYE BOLT 3/4"" عفر رامسم",20.0,EA,68.0,68.0,CROSBY,USA
12,2583,crosby,"EYE BOLT 1""عفر رامسم",10.0,EA,110.0,85.0,CROSBY,USA
12,2586,crosby,"D-SHACKLE 1/2""-2TON لكاش ىد",22.0,EA,30.0,175.0,CROSBY,USA
12,320,45865,WOOD CHISEL SET/3PCS بشخ كبنس,20.0,SET,75.0,1500.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
12,321,56385,"HOLESAW KIT,12PCS/SET شيوخت مقط",33.0,KIT,395.0,13035.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
12,322,59773,SILICONE GUN-10468 نوكيليس سدسم,25.0,EA,25.0,625.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,323,58247,SILICONE GUN نوكيليس سدسم,12.0,EA,25.0,300.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,324,83028,f-flamp 200mm بملاك فا,8.0,EA,30.0,240.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,325,83036,F-flamp 250mm بملاك فا,8.0,EA,32.0,256.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,326,51084,"C-CRAMP 8"" بملاك سى",18.0,EA,60.0,1080.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,327,51085,"C-CRAMP 6"" بملاك سى",15.0,EA,45.0,675.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,328,8704,HACKSAW SMALL راشتم,28.0,EA,15.0,420.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,329,31985,PLASTIC PIPE CUTTER كيتسلاب صقم,31.0,EA,160.0,4960.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,330,54465,PLASTIC PIPE CUTTER كيتسلاب صقم,6.0,EA,200.0,1200.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,331,68733,DRAPER-BASIN WRENCH لساغم حاتفم,34.0,EA,48.0,1632.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,332,55806,AUTO-WIRE STRIPPER كلاسا ةيارع,30.0,EA,48.0,1440.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,333,56027,STAPLER ةسابد,28.0,EA,48.0,1344.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,334,48435,STAPLER ةسابد,27.0,EA,85.0,2295.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,335,48435,STAPLER ةسابد,20.0,EA,85.0,1700.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,336,13851,STAPLER ةسابد,19.0,EA,110.0,2090.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,337,43364,PLANE ةراف,9.0,EA,110.0,990.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,338,45241,PLANE ةراف,11.0,EA,155.0,1705.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,339,42496,"CLAW HAMMER,8686 برلخم شوكاش",45.0,EA,45.0,2025.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,340,30493,TESTER صحاف,136.0,EA,38.0,5168.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,341,13657,CRIMPER سبك ةدارز,50.0,EA,25.0,1250.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,342,69176,VDE.LONG NOSE ةلوزعم ليوط زوب ةدارز,50.0,EA,50.0,2500.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,343,9783,S/D كفم,66.0,SET,40.0,2640.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,344,29613,S/D كفم,50.0,SET,110.0,5500.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,345,64846,"WRECKING BAR,NAIL REMOVER BAR",34.0,EA,38.0,1292.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,346,9414,S/D كفم,50.0,SET,30.0,1500.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,347,13692,"HACK SAW FRAME,300MM راشنم",10.0,EA,30.0,300.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,348,44962,"FILE,METAL,SET درابم مقط",51.0,SET,68.0,3468.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,349,31563,ST/BRUSH ديدح ةشرق,61.0,EA,18.0,1098.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,350,13657,CRIMPER سبك ةدارز,61.0,EA,25.0,1525.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,351,22286,"TUBE BENDER,COPPER…ساحن ترساوم ةيانت",24.0,EA,130.0,3120.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,352,78915,"PIPE WRENCH 8"" وبملج وبا",17.0,EA,48.0,816.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,353,78916,"PIPE WRENCH10"" وبملج وبا",17.0,EA,60.0,1020.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,354,78917,"PIPE WRENCH 12"" وبملج وبا",15.0,EA,78.0,1170.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
13,355,78921,"PIPE WRENCH 24"",600MM وبماج وبا",14.0,EA,195.0,2730.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,356,51762,FLARING TOOL SET جيلفت مقط,11.0,SET,185.0,2035.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,357,88603,"ADJ.WRENCH 250MM,10"" ةنابس",21.0,EA,65.0,1365.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,358,52681,"ADJ,WRENCH 10"" ةنابس",13.0,EA,65.0,845.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,359,30063,"ADJ/WRENCH 10"" ةنابس",16.0,EA,65.0,1040.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,360,64490,CAR.SQراجن ةيواز,29.0,EA,35.0,1015.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,361,31375,CAR.SQراجن ةيواز,4.0,EA,30.0,120.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,362,IREGA,"ADJ/WRENCH 10""ةنابس",1.0,EA,65.0,65.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,363,EGAMASTER,"ADJ.WRENCH 250MM,10""ةنابس",5.0,EA,65.0,325.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,364,73070,HEX KEY-FOLDER كى نلا,59.0,SET,38.0,2242.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,365,90026,monkey wrench بارغ حاتفم,39.0,ea,45.0,1755.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,366,90029,monkey wrench بارع حاتغم,56.0,EA,65.0,3640.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,367,75299,ر MEASRING TAPE 5M سايق تم,10.0,EA,18.0,180.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,368,51637,"CHISEL,FL,ططبم ليمزا",10.0,EA,23.0,230.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,369,2890,KNIFE ةنيكس,26.0,EA,20.0,520.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,370,8694,KNIFE-DRAPER ةنيكس,31.0,EA,15.0,465.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,372,9414,S/D SET تاكفم مقط,106.0,SET,40.0,4240.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,373,63510,S/D SOCKET HEAD ةبح سار كفم,28.0,SET,120.0,3360.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,374,27017,TORX S/D SET سدسم كفم,37.0,SET,75.0,2775.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,375,27029,S/D MECH.SET كىيمتكيم تاكفم مقط,16.0,SET,60.0,960.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,376,45362,رر SLIP JOINT PLIER 45362 ةقلتم ةدارز,30.0,EA,47.0,1410.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,377,56618,"رر SLIP JOINT PLIER,56618 ةقلتم ةيدارز",47.0,EA,37.0,1739.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,378,8677,ر CRIMPER-WITH TERMINALS لماتلا عم سبك مقط,177.0,EA,20.0,3540.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,379,79579,"ر LEVEL,230MM,MAGNITEC ناترم",5.0,EA,18.0,90.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,380,9715,"ر LEVEL,BOAT LEVEL ناترم",47.0,EA,27.0,1269.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,381,2883,KNIFE-DRAPER ةنيكس,6.0,KIT,35.0,210.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,382,38477,GLASS CUTTER جاجز ةعاطق,57.0,EA,35.0,1995.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,383,54488,DRILL STAND ليرد ةدعاق-دناتس,11.0,EA,185.0,2035.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,384,69234,S/D VDE لوزعم كفم,26.0,SET,235.0,6110.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,385,90CM,ر 900MM-9514 مس90 ناترم,45.0,EA,55.0,2475.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,386,90CM,ر 900MM-9514 مس90 ناترم,25.0,EA,55.0,1375.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
14,387,90CM,ر 900MM-9514 مس90 ناترم,9.0,EA,55.0,495.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,388,90CM,ر 900MM-9514 مس90 ناترم,10.0,EA,55.0,550.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,389,120CM,ر 1200MM-9515-LEVEL م1.2 ناترم,39.0,EA,60.0,2340.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,390,40394,TOOL CASE ةبيقح,12.0,EA,185.0,2220.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,391,71166,MAGNETIC BIT HOLDER طنغمم بوبح كسام,22.0,EA,40.0,880.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,392,34196,"SPRING DIVIDER,O/S حىراخ لجرب",16.0,EA,35.0,560.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,393,34237,"SPRING DIVIDER,O/S حىراخ لجرب",16.0,EA,35.0,560.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,394,41933,SCRA[ER/STRIPPER ةيارعو ةطشقم,37.0,EA,35.0,1295.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,395,13459,MAGNETIC BIT HOLDER طنغمم بوبح كسام,17.0,KIT,35.0,595.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,396,48566,TOOL BOX ةدع قودنص,7.0,EA,285.0,1995.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,397,86674,TOOL BOX ةدع قودنص,8.0,EA,180.0,1440.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,398,86672,TOOL BOX 86674-ةدع قودنص,4.0,EA,155.0,620.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,399,19674,PIN PUNCH درط كنس,50.0,EA,70.0,3500.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,400,54488,DRILL STAND ليرد ةدعاق-دناتس,13.0,EA,220.0,2860.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,401,55360,IMPACT WR ءاوهلا لىع حاتفم,9.0,EA,560.0,5040.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,402,64210,SPRAY GUN ةيوب سدسم,5.0,EA,200.0,1000.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,403,89707,FEED SPARY GUN ةيوب سدسم,3.0,EA,275.0,825.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,404,9709,FEED SPARY GUN ةيوب سدسم,3.0,EA,165.0,495.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,405,65865,FEED SPARY GUN ةيوب سدسم,1.0,EA,155.0,155.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,406,62226,CRIMPER سبك ةدارز,43.0,EA,50.0,2150.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,407,10263,MIRROR كىيناكيم ةيارم,50.0,EA,25.0,1250.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,408,52616,TIMING LIGHT تاركبلا ترس طباض,6.0,EA,130.0,780.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,409,79345,"DRILL BIT SET,MM,25PC شير مقط",1.0,SET,295.0,295.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,410,43697,"DRILL BIT SET 1/16-1/2-INCH,29PCشير مقط",1.0,SET,395.0,395.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,411,41375,TRY SQ.ةيواز,30.0,EA,48.0,1440.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,412,41375,TRY SQ.ةيواز,0.0,EA,35.0,0.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,413,64507,TRY SQ.ةيواز,4.0,EA,38.0,152.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
15,414,68872,"SINK,PIPE CLEANER ترساوم فيظنت ةتسوس",14.0,EA,25.0,350.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER)
