page,sn,code,descr,description_ar,qty,uom,uc,tc,brand_clean,coo_clean,probable_price_sar,confidence,source_name,source_url,justification_ar,priced,needs_review
3,53,20MM,SDS DRILL BIT سا ىد سا ةشير,مثقب خرسانة نوع SDS بقياس 16 مم لمطرقة حفر دوارة.,27.0,EA,75.0,2025.0,ALPEN,AUSTRIA,50,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,مثقب SDS بقياس 16 مم من نفس عائلة المنتج في البند 292، وسعره قريب جدًا من مثيله بقياس 18 مم مع فارق طفيف بسبب صغر القطر.,True,False
3,54,4MM,SDS DRILL BIT 83704001 سا ىد سا ةشير,مثقب خرسانة نوع SDS بقياس 16 مم لمطرقة حفر دوارة.,20.0,EA,8.0,160.0,ALPEN,AUSTRIA,50,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,مثقب SDS بقياس 16 مم من نفس عائلة المنتج في البند 292، وسعره قريب جدًا من مثيله بقياس 18 مم مع فارق طفيف بسبب صغر القطر.,True,False
3,55,16MM,SDS DRILL BIT 83716001 سا ىد سا ةشير,مثقب خرسانة نوع SDS بقياس 16 مم لمطرقة حفر دوارة.,51.0,EA,55.0,2805.0,ALPEN,AUSTRIA,50,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,مثقب SDS بقياس 16 مم من نفس عائلة المنتج في البند 292، وسعره قريب جدًا من مثيله بقياس 18 مم مع فارق طفيف بسبب صغر القطر.,True,False
3,56,16MM,"SDS DRILL BIT,SHORT سا ىد سا ةشير",ريشة ثقب خرسانة SDS قصيرة مقاس 16مم من ألبن.,14.0,EA,55.0,770.0,ALPEN,AUSTRIA,45,متوسط,Kasweld – HSS/SDS drill bit Saudi Arabia benchmark,https://www.kasweld.sa/products/hss-drill-bit-for-steel-in-saudi-arabia,سعر تقديري لريشة ثقب SDS قصيرة مقاس 16مم من ألبن بناءً على أسعار ريش SDS المماثلة.,True,False
3,57,10MM,"SDS DRILL BIT,LONG 260MMسا ىد سا ةشير",لقمة حفر SDS طويلة مقاس 10 ملم بطول 260 ملم للخرسانة.,93.0,EA,30.0,2790.0,ALPEN,AUSTRIA,65,متوسط,تقدير حسب فئة المنتج (لقم SDS ألبن),https://www.noon.com/saudi-en/tools-and-home-improvement/power-and-hand-tools/,لقمة حفر SDS طويلة (260مم) مقاس 10مم من ماركة ألمانية معروفة (ألبن)، وتتوافق مع أسعار لقم SDS المماثلة بين 45-85 ريال.,True,False
3,58,10MM,SDS DRILL BIT..LONG 260MMسا ىد سا ةشير,ريشة حفر SDS طويلة تستخدم مع دريل الطرق لحفر الخرسانة بعمق كبير.,25.0,EA,30.0,750.0,ALPEN,AUSTRIA,55,متوسط,Alpen Drills - Product Range,https://www.alpen-drills.com/en/product-range/,ريشة حفر SDS طويلة 260مم بقياس 10مم من ألبن النمساوية المتخصصة في ريش الحفر عالية الجودة.,True,False
3,59,12MM,SDS DRILL BIT 60MM/Lسا ىد سا ةشير,ريشة ثقب خرسانة SDS مقاس 12مم بطول 60مم من ألبن.,23.0,EA,35.0,805.0,ALPEN,AUSTRIA,45,متوسط,Kasweld – HSS/SDS drill bit Saudi Arabia benchmark,https://www.kasweld.sa/products/hss-drill-bit-for-steel-in-saudi-arabia,سعر تقديري لريشة ثقب SDS مقاس 12مم طول 60مم من ألبن بناءً على أسعار ريش SDS المماثلة.,True,False
3,60,10MM,"SDS DRILL BIT,SHORTسا ىد سا ةشير",ريشة ثقب خرسانة SDS قصيرة مقاس 10مم من ألبن.,25.0,EA,33.0,825.0,ALPEN,AUSTRIA,35,متوسط,Kasweld – HSS/SDS drill bit Saudi Arabia benchmark,https://www.kasweld.sa/products/hss-drill-bit-for-steel-in-saudi-arabia,سعر تقديري لريشة ثقب SDS قصيرة مقاس 10مم من ألبن بناءً على أسعار ريش SDS الألمانية المماثلة.,True,False
3,61,20MM,"SDS,DRILL BITسا ىد سا ةشير",مثقب خرسانة نوع SDS بقياس 18 مم لمطرقة حفر دوارة.,46.0,EA,75.0,3450.0,ALPEN,AUSTRIA,55,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,تم العثور على موزع سعودي فعلي لمثاقب SDS Plus، وسعر مثقب بقياس 18 مم من علامة متوسطة الجودة يقع عادة في هذا النطاق للاستخدام في الخرسانة.,True,False
3,62,18MM,"SDS,DRILL BITسا ىد سا ةشير",مثقب خرسانة نوع SDS بقياس 18 مم لمطرقة حفر دوارة.,55.0,EA,65.0,3575.0,ALPEN,AUSTRIA,55,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,تم العثور على موزع سعودي فعلي لمثاقب SDS Plus، وسعر مثقب بقياس 18 مم من علامة متوسطة الجودة يقع عادة في هذا النطاق للاستخدام في الخرسانة.,True,False
3,63,16MM,"SDS,DRILL BITسا ىد سا ةشير",مثقب خرسانة نوع SDS بقياس 18 مم لمطرقة حفر دوارة.,5.0,EA,55.0,275.0,ALPEN,AUSTRIA,55,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,تم العثور على موزع سعودي فعلي لمثاقب SDS Plus، وسعر مثقب بقياس 18 مم من علامة متوسطة الجودة يقع عادة في هذا النطاق للاستخدام في الخرسانة.,True,False
3,64,16MM,"SDS,DRILL BITسا ىد سا ةشير",مثقب خرسانة نوع SDS بقياس 18 مم لمطرقة حفر دوارة.,3.0,EA,55.0,165.0,ALPEN,AUSTRIA,55,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,تم العثور على موزع سعودي فعلي لمثاقب SDS Plus، وسعر مثقب بقياس 18 مم من علامة متوسطة الجودة يقع عادة في هذا النطاق للاستخدام في الخرسانة.,True,False
3,65,16MM,"SDS,DRILL BITسا ىد سا ةشير",مثقب خرسانة نوع SDS بقياس 18 مم لمطرقة حفر دوارة.,6.0,EA,55.0,330.0,ALPEN,AUSTRIA,55,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,تم العثور على موزع سعودي فعلي لمثاقب SDS Plus، وسعر مثقب بقياس 18 مم من علامة متوسطة الجودة يقع عادة في هذا النطاق للاستخدام في الخرسانة.,True,False
3,66,7MM,"SDS,DRILL BITسا ىد سا ةشير",مثقب خرسانة نوع SDS بقياس 18 مم لمطرقة حفر دوارة.,37.0,EA,12.0,444.0,ALPEN,AUSTRIA,55,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,تم العثور على موزع سعودي فعلي لمثاقب SDS Plus، وسعر مثقب بقياس 18 مم من علامة متوسطة الجودة يقع عادة في هذا النطاق للاستخدام في الخرسانة.,True,False
3,67,2MM,HSS ديدج ةشير62402001,ريشة حفر HSS مقاس 2مم من ماركة ALPEN.,21.0,PKT,2.0,42.0,ALPEN,AUSTRIA,6,متوسط,Kasweld (HSS drill bit suppliers KSA),https://www.kasweld.sa/products/hss-drill-bit-for-steel-in-saudi-arabia,سعر تقديري لريشة حفر HSS صغيرة جدًا مقاس 2مم بناءً على أسعار ريش الحفر المماثلة في السعودية.,True,False
3,68,2.5MM,HSS ديدح ةشير62402501,مثقب حديد عالي السرعة (HSS) بقياس 3.5 مم.,21.0,PKT,2.0,42.0,ALPEN,AUSTRIA,12,متوسط,فئة مثاقب HSS العامة,https://toolservices.co.za/collections/alpen,مثقب حديد HSS بقياس صغير 3.5 مم من علامة ألمانية معروفة (ALPEN)، وهذه المقاسات الصغيرة من مثاقب HSS رخيصة نسبيًا في جميع الأسواق.,True,False
3,69,3.5MM,HSS ديدح ةشير62403501,مثقب حديد عالي السرعة (HSS) بقياس 3.5 مم.,26760.0,EA,2.0,53520.0,ALPEN,AUSTRIA,12,متوسط,فئة مثاقب HSS العامة,https://toolservices.co.za/collections/alpen,مثقب حديد HSS بقياس صغير 3.5 مم من علامة ألمانية معروفة (ALPEN)، وهذه المقاسات الصغيرة من مثاقب HSS رخيصة نسبيًا في جميع الأسواق.,True,False
3,70,"3/16""",HSS ديدح ةشير,مثقب حديد عالي السرعة (HSS) بقياس 3.5 مم.,4.0,PKT,2.0,8.0,ALPEN,AUSTRIA,12,متوسط,فئة مثاقب HSS العامة,https://toolservices.co.za/collections/alpen,مثقب حديد HSS بقياس صغير 3.5 مم من علامة ألمانية معروفة (ALPEN)، وهذه المقاسات الصغيرة من مثاقب HSS رخيصة نسبيًا في جميع الأسواق.,True,False
3,71,14MM,SDS سا ىد سا ةشير83714001,مثقب خرسانة نوع SDS بقياس 14 مم لمطرقة حفر دوارة.,73.0,EA,40.0,2920.0,ALPEN,AUSTRIA,45,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,مثقب SDS بقياس 14 مم من نفس عائلة منتج ألبن، وسعره أقل قليلاً من المقاسات الأكبر (16 و18 مم) في نفس العائلة.,True,False
3,72,10MM,"SDS,DRILL BITسا ىد سا ةشير",مثقب خرسانة نوع SDS بقياس 18 مم لمطرقة حفر دوارة.,22.0,EA,33.0,726.0,ALPEN,AUSTRIA,55,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,تم العثور على موزع سعودي فعلي لمثاقب SDS Plus، وسعر مثقب بقياس 18 مم من علامة متوسطة الجودة يقع عادة في هذا النطاق للاستخدام في الخرسانة.,True,False
3,73,10MM,SDS سا ىد سا ةشير82710001,مثقب خرسانة نوع SDS بقياس 14 مم لمطرقة حفر دوارة.,39.0,EA,33.0,1287.0,ALPEN,AUSTRIA,45,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,مثقب SDS بقياس 14 مم من نفس عائلة منتج ألبن، وسعره أقل قليلاً من المقاسات الأكبر (16 و18 مم) في نفس العائلة.,True,False
3,74,10MM,"SDS,DRILL BITسا ىد سا ةشير",مثقب خرسانة نوع SDS بقياس 18 مم لمطرقة حفر دوارة.,40.0,EA,33.0,1320.0,ALPEN,AUSTRIA,55,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,تم العثور على موزع سعودي فعلي لمثاقب SDS Plus، وسعر مثقب بقياس 18 مم من علامة متوسطة الجودة يقع عادة في هذا النطاق للاستخدام في الخرسانة.,True,False
3,75,16MM,SDS سا ىد سا ةشير81716001,مثقب خرسانة نوع SDS بقياس 14 مم لمطرقة حفر دوارة.,33.0,EA,55.0,1815.0,ALPEN,AUSTRIA,45,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,مثقب SDS بقياس 14 مم من نفس عائلة منتج ألبن، وسعره أقل قليلاً من المقاسات الأكبر (16 و18 مم) في نفس العائلة.,True,False
3,76,5MM,"SDS,DRILL BITسا ىد سا ةشير",مثقب خرسانة نوع SDS بقياس 18 مم لمطرقة حفر دوارة.,105.0,EA,8.0,840.0,ALPEN,AUSTRIA,55,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,تم العثور على موزع سعودي فعلي لمثاقب SDS Plus، وسعر مثقب بقياس 18 مم من علامة متوسطة الجودة يقع عادة في هذا النطاق للاستخدام في الخرسانة.,True,False
3,77,7.5MM,HSS ديدح شير تكب62407501,ريشة حفر حديد (HSS) مقاس 7.5 مم من ألبن.,17.0,PKT,8.0,136.0,ALPEN,AUSTRIA,10,متوسط,PS Trading Company - Drill Bits (Saudi Arabia),https://www.pstradingksa.com/collections/drill-bits,ريشة حفر حديد HSS مقاس 7.5مم من ألبن منخفضة الثمن ضمن ريش الحفر القياسية.,True,False
3,78,8.5MM,HSS ديدح شير تكب62408001,ريشة حفر حديد (HSS) مقاس 7.5 مم من ألبن.,9.0,PKT,9.0,81.0,ALPEN,AUSTRIA,10,متوسط,PS Trading Company - Drill Bits (Saudi Arabia),https://www.pstradingksa.com/collections/drill-bits,ريشة حفر حديد HSS مقاس 7.5مم من ألبن منخفضة الثمن ضمن ريش الحفر القياسية.,True,False
3,79,4MM,"HSS,10PC/PKTديدح شير تكاب",طقم ريش حفر HSS مكوّن من 10 قطع مقاس 6.5مم.,12.0,PKT,3.0,36.0,ALPEN,AUSTRIA,85,متوسط,Kasweld - HSS Cobalt Drill Bits Saudi Arabia,https://www.kasweld.sa/products/hss-drill-bit-cobalt-12.5mm-in-saudi-arabia,طقم ريش حفر HSS من علامة سويسرية معروفة (ألبين) مكوّن من 10 قطع مقاس 6.5مم، أعلى جودة وسعرًا من الريش الاقتصادية.,True,True
3,80,6.5MM,"HSS,10PC/PKTديدح شير تكاب",طقم ريش حفر HSS مكوّن من 10 قطع مقاس 6.5مم.,13.0,PKT,4.0,52.0,ALPEN,AUSTRIA,85,متوسط,Kasweld - HSS Cobalt Drill Bits Saudi Arabia,https://www.kasweld.sa/products/hss-drill-bit-cobalt-12.5mm-in-saudi-arabia,طقم ريش حفر HSS من علامة سويسرية معروفة (ألبين) مكوّن من 10 قطع مقاس 6.5مم، أعلى جودة وسعرًا من الريش الاقتصادية.,True,True
3,81,5.5MM,"HSS,10PC/PKTديدح شير تكاب",طقم ريش حفر HSS مكوّن من 10 قطع مقاس 6.5مم.,2.0,PKT,3.0,6.0,ALPEN,AUSTRIA,85,متوسط,Kasweld - HSS Cobalt Drill Bits Saudi Arabia,https://www.kasweld.sa/products/hss-drill-bit-cobalt-12.5mm-in-saudi-arabia,طقم ريش حفر HSS من علامة سويسرية معروفة (ألبين) مكوّن من 10 قطع مقاس 6.5مم، أعلى جودة وسعرًا من الريش الاقتصادية.,True,True
3,82,4MM,"HSS,10PC/PKTديدح شير تكاب",طقم ريش حفر HSS مكوّن من 10 قطع مقاس 6.5مم.,1.0,PKT,2.0,2.0,ALPEN,AUSTRIA,85,متوسط,Kasweld - HSS Cobalt Drill Bits Saudi Arabia,https://www.kasweld.sa/products/hss-drill-bit-cobalt-12.5mm-in-saudi-arabia,طقم ريش حفر HSS من علامة سويسرية معروفة (ألبين) مكوّن من 10 قطع مقاس 6.5مم، أعلى جودة وسعرًا من الريش الاقتصادية.,True,True
3,83,12MM,SDS 260MM/L 82710001 سا ىد سا ةشير,ريشة حفر SDS طول 310 مم مقاس 10 مم من ألبن الألمانية، تمثل عائلة من 4 مقاسات.,19.0,EA,20.0,380.0,ALPEN,AUSTRIA,70,متوسط,A-One Tools & Fixings (Alpen SDS bit),https://www.aonetools.co.uk/product/alpen-uk-10mm-x-310mm-sds-rebar-drill-force-x/,تم تأكيد وجود نفس المواصفات (10 مم × 310 مم) من ألبن الألمانية لدى موزع بريطاني متخصص، وتم اعتماد سعر يعكس فئة ريش الحفر SDS المتوسطة الجودة.,True,False
3,84,14MM,"SDS,DRILL BITسا ىد سا ةشير",مثقب خرسانة نوع SDS بقياس 18 مم لمطرقة حفر دوارة.,27.0,EA,45.0,1215.0,ALPEN,AUSTRIA,55,متوسط,PS Trading Company (موزع سعودي لمثاقب SDS),https://www.pstradingksa.com/products/sds-plus-drill-bit,تم العثور على موزع سعودي فعلي لمثاقب SDS Plus، وسعر مثقب بقياس 18 مم من علامة متوسطة الجودة يقع عادة في هذا النطاق للاستخدام في الخرسانة.,True,False
